Id,Op-Name,Op-Count,Byte-Count,Worker-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Config-Info
w322-s1-MAIN-1,read,849838,12710612000,260,75,74.97,60,100,140,200,470,10070,3466.03,51839781.43,100%,100% containers=u(3-5) objects=u(1-50000000)
w325-s1-MAIN-1,read,135898,2025958000,100,26.96,26.93,30,30,40,50,170,3380,965.71,14396805.73,100%,44% containers=u(3-5) objects=u(1-50000000)
w325-s1-MAIN-2,list,46467,0,100,5.5,5.5,10,10,10,10,40,2490,330.2,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w325-s1-MAIN-3,write,111492,1653574000,100,81.45,81.29,20,40,60,150,2150,10030,792.28,11750586.38,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w325-s1-MAIN-4,delete,15623,0,100,66.99,66.99,20,30,50,120,1730,9920,111.02,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w329-s1-MAIN-1,read,988595,14832308000,300,56.28,56.24,60,80,100,120,180,1450,4981.06,74732844.29,100%,85% containers=u(3-5) objects=u(1-50000000)
w329-s1-MAIN-2,list,173335,0,300,22.24,22.24,30,40,60,70,120,1110,873.35,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w330-s1-MAIN-1,list,582742,0,300,9.99,9.99,10,20,20,20,40,1520,28121.22,0,100%,100% containers=u(3-5) objects=u(1-50000000)
w332-s1-MAIN-1,write,2918570,43714810000,100,19.78,19.65,20,20,30,60,150,16710,5022.32,75225263.1,100%,100% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w333-s1-MAIN-1,read,573048,8602149000,100,25.86,25.83,30,40,40,50,70,7060,2678.28,40199467.84,100%,70% containers=u(3-5) objects=u(1-50000000)
w333-s1-MAIN-2,write,245443,3633086000,100,26.65,26.51,30,40,50,70,120,6400,1147.13,16979602.97,100%,30% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w334-s1-MAIN-1,read,493878,7383803000,100,25.1,25.07,30,40,40,50,70,680,2619.13,39157743.61,100%,65% containers=u(3-5) objects=u(1-50000000)
w334-s1-MAIN-2,write,227767,3400647000,100,24.82,24.66,30,40,50,70,120,1090,1207.89,18034315.26,100%,30% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w334-s1-MAIN-3,delete,38206,0,100,20.16,20.16,20,30,40,60,100,780,202.61,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w335-s1-MAIN-1,read,157866,2379244000,28,25.45,25.41,30,30,40,50,70,3890,483.9,7293015.6,100%,44% containers=u(3-5) objects=u(1-50000000)
w335-s1-MAIN-2,list,53737,0,28,4.6,4.6,10,10,10,20,30,4190,164.72,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w335-s1-MAIN-3,write,127913,1909010000,28,34.28,34.13,20,40,50,60,210,12260,392.09,5851623.32,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w335-s1-MAIN-4,delete,17925,0,28,25.49,25.49,20,30,40,50,170,7540,54.94,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w336-s1-MAIN-1,read,82549,1230200000,74,28.61,28.58,30,30,40,50,100,5900,927.09,13816077.94,100%,65% containers=u(3-5) objects=u(1-50000000)
w336-s1-MAIN-2,write,38145,566119000,74,97.04,96.9,30,40,50,80,970,21070,428.4,6357892.18,100%,30% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w336-s1-MAIN-3,delete,6438,0,74,80.83,80.83,20,30,40,60,700,17820,72.3,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w337-s1-MAIN-1,read,707857,10685023000,80,30.02,29.99,30,40,40,50,170,9010,1199.99,18113658.42,100%,65% containers=u(3-5) objects=u(1-50000000)
w337-s1-MAIN-2,write,326405,4898841000,80,69.68,69.51,30,40,60,120,1310,24730,553.33,8304694.54,100%,30% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w337-s1-MAIN-3,delete,54179,0,80,58.02,58.02,20,30,50,90,1020,21320,91.85,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w338-s1-MAIN-1,read,2225201,33362666000,72,28.68,28.65,30,30,40,50,150,13410,1078.99,16177379.52,100%,65% containers=u(3-5) objects=u(1-50000000)
w338-s1-MAIN-2,write,1027821,15397135000,72,72.22,72.05,30,40,60,120,1420,24260,498.39,7465990.99,100%,30% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w338-s1-MAIN-3,delete,170931,0,72,60.12,60.12,20,30,50,100,1170,24150,82.88,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w340-s1-MAIN-1,read,1292859,19307515000,100,25.66,25.63,30,40,40,50,70,4740,2364.34,35308979.02,100%,65% containers=u(3-5) objects=u(1-50000000)
w340-s1-MAIN-2,write,596546,8932258000,100,31.63,31.46,30,40,50,70,150,12780,1090.94,16335032.95,100%,30% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w340-s1-MAIN-3,delete,99385,0,100,25.58,25.58,20,30,40,60,120,10100,181.75,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w345-s1-MAIN-1,read,10529772,157663911000,300,44.72,44.67,40,60,80,110,200,1720,2925.06,43797337.82,100%,44% containers=u(3-5) objects=u(1-50000000)
w345-s1-MAIN-2,list,3589993,0,300,8.11,8.11,10,10,20,30,90,1360,997.26,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w345-s1-MAIN-3,write,8619098,129084297000,300,60.23,60.07,50,90,130,170,400,2270,2394.29,35858231.43,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w345-s1-MAIN-4,delete,1198002,0,300,49.03,49.03,40,70,110,150,350,1960,332.79,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w346-s1-MAIN-1,read,11232282,168192461000,600,67.67,67.6,70,100,130,160,300,2370,3120.14,46721031.36,100%,44% containers=u(3-5) objects=u(1-50000000)
w346-s1-MAIN-2,list,3831695,0,600,19.38,19.38,20,30,50,70,150,1690,1064.38,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w346-s1-MAIN-3,write,9201445,137916069000,600,129.64,129.47,130,200,270,350,660,3430,2556.01,38310759.35,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w346-s1-MAIN-4,delete,1277008,0,600,102.14,102.14,100,160,220,280,570,2420,354.73,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w353-s1-MAIN-1,read,8415534,126049697000,600,71.35,71.29,60,90,130,170,410,126450,2341.28,35068245.53,100%,44% containers=u(3-5) objects=u(1-50000000)
w353-s1-MAIN-2,list,2863523,0,600,18.97,18.97,10,20,30,60,190,124100,796.66,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w353-s1-MAIN-3,write,6885673,103119295000,600,195.96,195.79,90,170,260,400,2350,212710,1915.66,28688756.37,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w353-s1-MAIN-4,delete,956283,0,600,157.8,157.8,70,130,210,320,1860,149020,266.05,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w357-s1-MAIN-1,read,10209557,152717717000,600,73.63,73.56,60,100,130,170,400,53900,2838.75,42462814.43,100%,44% containers=u(3-5) objects=u(1-50000000)
w357-s1-MAIN-2,list,3478325,0,600,16.44,16.44,10,20,30,60,170,53060,967.14,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w357-s1-MAIN-3,write,8353649,124994302000,600,144.95,144.78,110,180,250,340,910,61600,2322.72,34754411.03,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w357-s1-MAIN-4,delete,1158538,0,600,117.44,117.44,90,140,210,280,800,53440,322.13,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w359-s1-MAIN-1,read,947607,14150333000,600,192.18,192.14,30,70,230,530,3090,217630,277.63,4145324.17,99.93%,44% containers=u(3-5) objects=u(1-50000000)
w359-s1-MAIN-2,list,323513,0,600,76.68,76.68,10,10,20,90,950,197710,94.78,0,99.95%,15% containers=u(3-5) objects=u(1-50000000)
w359-s1-MAIN-3,write,775953,11574733000,600,940.62,940.45,110,480,1540,4910,18420,275080,227.35,3390847.24,99.89%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w359-s1-MAIN-4,delete,107978,0,600,1314.33,1314.33,70,360,1210,4000,16970,9223372036854775807,31.63,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w363-s1-MAIN-1,read,11565232,173315538000,600,70.74,70.67,70,100,140,180,340,17470,3213.2,48152714.97,100%,44% containers=u(3-5) objects=u(1-50000000)
w363-s1-MAIN-2,list,3942152,0,600,14.83,14.83,10,20,40,70,170,18030,1095.26,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w363-s1-MAIN-3,write,9457931,141595470000,600,122.13,121.97,110,180,250,330,720,22470,2627.72,39339846.69,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w363-s1-MAIN-4,delete,1314947,0,600,95.4,95.4,90,140,210,280,620,22870,365.34,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w365-s1-MAIN-1,read,10232506,153177410000,600,71,70.93,60,100,140,180,390,28250,2843.36,42564192.05,100%,44% containers=u(3-5) objects=u(1-50000000)
w365-s1-MAIN-2,list,3487456,0,600,15.5,15.5,10,20,30,60,190,30660,969.08,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w365-s1-MAIN-3,write,8373126,125480984000,600,148.24,148.08,110,180,260,360,1010,54090,2326.68,34868061.47,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w365-s1-MAIN-4,delete,1160426,0,600,116.68,116.68,80,140,210,290,870,41400,322.45,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w367-s1-MAIN-1,read,11462485,171689923000,600,72.87,72.8,70,100,140,190,380,2910,3184.11,47692921.41,100%,44% containers=u(3-5) objects=u(1-50000000)
w367-s1-MAIN-2,list,3907917,0,600,15.22,15.22,10,20,40,70,190,2820,1085.56,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w367-s1-MAIN-3,write,9377662,140391123000,600,121.62,121.45,110,190,260,340,710,5390,2604.98,38998577.59,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w367-s1-MAIN-4,delete,1301173,0,600,94.06,94.06,90,150,210,290,620,3820,361.45,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w368-s1-MAIN-1,read,4727160,70727374000,600,97.8,97.75,40,80,130,220,1240,76870,1318.39,19725601.93,100%,44% containers=u(3-5) objects=u(1-50000000)
w368-s1-MAIN-2,list,1611340,0,600,32.2,32.2,10,10,30,60,500,74420,449.4,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w368-s1-MAIN-3,write,3862151,57834625000,600,380.91,380.74,80,180,360,990,8170,82720,1077.14,16129874.69,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w368-s1-MAIN-4,delete,535952,0,600,308.03,308.03,50,130,280,750,6700,84570,149.47,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w369-s1-MAIN-1,read,1759125,26418418000,160,73.65,73.58,70,100,140,190,410,2790,839.92,12613920.62,100%,44% containers=u(3-5) objects=u(1-50000000)
w369-s1-MAIN-2,list,598296,0,160,15.54,15.54,10,20,40,70,200,2060,285.67,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w369-s1-MAIN-3,write,1439090,21582827000,160,122.87,122.69,110,190,260,360,770,4120,687.12,10305086.36,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w369-s1-MAIN-4,delete,200518,0,160,94.92,94.92,80,150,210,300,680,2770,95.74,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w372-s1-MAIN-1,read,1053530,15851882000,400,71.3,71.23,60,90,130,190,530,2820,2148.21,32322984.27,100%,44% containers=u(3-5) objects=u(1-50000000)
w372-s1-MAIN-2,list,359397,0,400,16.31,16.3,10,20,30,60,230,2490,732.83,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w372-s1-MAIN-3,write,860888,12907762000,400,120.73,120.57,100,170,260,390,910,3350,1755.41,26319741.06,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w372-s1-MAIN-4,delete,119141,0,400,92.68,92.68,70,130,200,310,810,2850,242.94,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w373-s1-MAIN-1,read,11294120,168941206000,600,73.85,73.79,70,100,140,190,430,3750,3137.33,46929177.82,100%,44% containers=u(3-5) objects=u(1-50000000)
w373-s1-MAIN-2,list,3848699,0,600,15.7,15.7,10,20,40,70,200,2800,1069.11,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w373-s1-MAIN-3,write,9237677,138201686000,600,123.58,123.41,110,190,270,360,790,4920,2566.08,38390229.55,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w373-s1-MAIN-4,delete,1282975,0,600,94.73,94.73,80,140,210,300,690,4170,356.39,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w374-s1-MAIN-1,read,536411,8027663000,240,70.6,70.55,60,90,130,190,580,6020,1266.27,18950429.36,100%,44% containers=u(3-5) objects=u(1-50000000)
w374-s1-MAIN-2,list,182376,0,240,15.94,15.94,10,20,30,60,240,4320,430.52,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w374-s1-MAIN-3,write,438290,6607531000,240,125.31,125.17,90,160,260,420,980,13560,1034.65,15598004.75,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w374-s1-MAIN-4,delete,61206,0,240,95.97,95.97,70,130,200,330,870,12560,144.49,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w376-s1-MAIN-1,read,11284094,169009395000,600,73.72,73.66,70,100,140,190,450,3140,3134.62,46949342.99,100%,44% containers=u(3-5) objects=u(1-50000000)
w376-s1-MAIN-2,list,3848593,0,600,15.77,15.77,10,20,40,70,210,2860,1069.11,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w376-s1-MAIN-3,write,9232189,138255641000,600,123.88,123.71,110,180,270,370,820,3800,2564.62,38406214.17,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w376-s1-MAIN-4,delete,1281098,0,600,94.75,94.75,80,140,210,300,710,3530,355.88,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w378-s1-MAIN-1,read,11251865,168459750000,600,73.88,73.82,70,100,140,190,470,3430,3125.69,46797005.02,100%,44% containers=u(3-5) objects=u(1-50000000)
w378-s1-MAIN-2,list,3834181,0,600,15.9,15.9,10,20,40,70,210,2820,1065.11,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w378-s1-MAIN-3,write,9205579,137908896000,600,124.27,124.11,110,180,270,370,830,3950,2557.25,38310185.01,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w378-s1-MAIN-4,delete,1280193,0,600,94.82,94.82,80,140,210,300,720,3830,355.63,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w379-s1-MAIN-1,read,4698029,70259071000,600,76.64,76.58,50,80,120,190,740,27980,1305.84,19528813.37,100%,44% containers=u(3-5) objects=u(1-50000000)
w379-s1-MAIN-2,list,1600818,0,600,19.93,19.93,10,10,30,50,270,28130,444.95,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w379-s1-MAIN-3,write,3847713,57656831000,600,414.45,414.29,80,170,320,840,9320,97680,1069.49,16025991.38,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w379-s1-MAIN-4,delete,534161,0,600,320.23,320.23,60,130,240,620,6930,87800,148.47,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w380-s1-MAIN-1,read,87432924,1309640355000,600,109.78,109.74,40,80,160,300,1560,70360,505.98,7579035.48,100%,44% containers=u(3-5) objects=u(1-50000000)
w380-s1-MAIN-2,list,29805682,0,600,30.06,30.06,10,20,40,80,400,69970,172.49,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w380-s1-MAIN-3,write,71534229,1071287055000,600,1175.08,1174.91,120,350,1240,7050,24210,165020,413.98,6199658.3,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w380-s1-MAIN-4,delete,9930407,0,600,917.3,917.3,80,240,810,4890,20500,153970,57.47,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w386-s1-MAIN-1,read,3877563,57970711000,600,89.09,89.05,60,90,120,160,680,84640,1081.35,16166503.17,100%,44% containers=u(3-5) objects=u(1-50000000)
w386-s1-MAIN-2,list,1320899,0,600,36.68,36.68,20,50,70,90,250,49180,368.36,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w386-s1-MAIN-3,write,3174863,47461816000,600,497.77,497.6,140,250,370,560,9910,162740,885.39,13235716.25,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w386-s1-MAIN-4,delete,439781,0,600,401.33,401.33,100,190,290,430,7720,104570,122.64,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w387-s1-MAIN-1,read,10694444,160080072000,600,71.85,71.79,70,100,130,170,330,2430,2970.81,44468713.74,100%,44% containers=u(3-5) objects=u(1-50000000)
w387-s1-MAIN-2,list,3644678,0,600,21.02,21.02,20,40,50,80,160,2170,1012.46,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w387-s1-MAIN-3,write,8754937,130885661000,600,135.76,135.59,130,210,290,370,710,2640,2432.04,36358786.22,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w387-s1-MAIN-4,delete,1217549,0,600,101.98,101.98,100,160,230,300,600,2810,338.22,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w388-s1-MAIN-1,read,10704205,160299069000,600,71.94,71.88,70,100,130,170,340,2150,2973.47,44528646.46,100%,44% containers=u(3-5) objects=u(1-50000000)
w388-s1-MAIN-2,list,3650546,0,600,21.11,21.11,20,40,50,80,160,1970,1014.07,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w388-s1-MAIN-3,write,8761219,131079532000,600,135.45,135.28,130,210,290,370,740,3030,2433.73,36411903.12,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w388-s1-MAIN-4,delete,1215589,0,600,101.93,101.93,100,160,230,300,620,2970,337.67,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w390-s1-MAIN-1,read,2041405,30610163000,600,69.27,69.22,70,100,130,160,340,2060,3091.24,46352057.66,100%,44% containers=u(3-5) objects=u(1-50000000)
w390-s1-MAIN-2,list,694859,0,600,20.51,20.51,20,30,50,70,150,1860,1052.2,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w390-s1-MAIN-3,write,1668170,24988023000,600,130.37,130.2,120,200,280,360,730,2980,2526.06,37838614.56,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w390-s1-MAIN-4,delete,231664,0,600,97.85,97.85,90,150,220,290,630,2080,350.8,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w392-s1-MAIN-1,read,1338587,20055606000,600,68.37,68.3,70,100,130,160,320,2170,3131.06,46911615.29,100%,44% containers=u(3-5) objects=u(1-50000000)
w392-s1-MAIN-2,list,456115,0,600,20.23,20.23,20,30,50,70,150,1720,1066.89,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w392-s1-MAIN-3,write,1096814,16406487000,600,128.45,128.28,120,200,270,350,700,2420,2565.53,38376034.08,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w392-s1-MAIN-4,delete,152071,0,600,96.09,96.09,90,150,210,280,580,1900,355.71,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w393-s1-MAIN-1,read,1224531,18338898000,600,68.27,68.21,70,100,120,160,330,2030,3134.91,46949232.15,100%,44% containers=u(3-5) objects=u(1-50000000)
w393-s1-MAIN-2,list,417236,0,600,20.41,20.41,20,30,50,70,150,1930,1068.16,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w393-s1-MAIN-3,write,1000256,14970057000,600,128.57,128.41,120,200,270,360,730,3090,2560.75,38324715.34,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w393-s1-MAIN-4,delete,138616,0,600,96.61,96.61,90,150,210,280,610,2210,354.87,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w395-s1-MAIN-1,list,6496286,0,600,17.55,17.55,30,30,30,40,40,1020,31583.91,0,100%,100% containers=u(3-5) objects=u(1-50000000)
w396-s1-MAIN-1,delete,2362464,0,600,28.85,28.85,30,50,80,100,140,1030,20791.17,0,100%,100% containers=u(1-2) objects=u(1-50000000)
w397-s1-MAIN-1,write,658213,9800727000,240,53.27,53.16,30,40,110,260,660,4640,4495.79,66941959.21,100%,100% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w400-s1-MAIN-1,write,514971,7703808000,80,55.02,54.9,30,40,110,280,670,5070,1450.76,21702880.23,100%,100% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w402-s1-MAIN-1,read,5643911,84513676000,600,74.11,74.04,70,100,140,180,390,2450,3135.68,46954571.95,100%,44% containers=u(3-5) objects=u(1-50000000)
w402-s1-MAIN-2,list,1924878,0,600,15.42,15.42,10,20,40,70,180,2250,1069.43,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w402-s1-MAIN-3,write,4616762,69084515000,600,123.53,123.36,120,190,260,340,770,2790,2565.01,38382355.94,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w402-s1-MAIN-4,delete,641950,0,600,94.27,94.27,90,140,210,280,670,2520,356.66,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w403-s1-MAIN-1,read,5634054,84566861000,600,73.74,73.69,70,100,140,180,370,2360,3130.25,46984866.24,100%,44% containers=u(3-5) objects=u(1-50000000)
w403-s1-MAIN-2,list,1921288,0,600,15.31,15.31,10,20,40,70,180,1860,1067.46,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w403-s1-MAIN-3,write,4612037,69073596000,600,124.3,124.13,120,190,260,340,740,2830,2562.42,38376898.14,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w403-s1-MAIN-4,delete,640631,0,600,94.56,94.56,90,150,210,280,640,2750,355.93,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w404-s1-MAIN-1,write,4446428,66552545000,600,30,29.9,30,40,60,90,140,3440,19911.22,298023975.31,100%,100% containers=u(1-2) objects=u(50000001-90000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w405-s1-MAIN-1,read,102544,1538497000,600,56.92,56.82,60,80,110,140,230,800,4061.03,60929470.85,100%,44% containers=u(3-5) objects=u(1-50000000)
w405-s1-MAIN-2,list,34730,0,600,13.06,13.06,10,20,30,60,140,620,1375.39,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w405-s1-MAIN-3,write,83759,1253637000,600,95.71,95.55,100,150,200,250,390,1390,3317.1,49647727.74,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w405-s1-MAIN-4,delete,11743,0,600,69.98,69.98,70,110,160,200,330,930,465.06,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w406-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w406-s2-preparing_cluster-1,prepare-write,100000000,1497175358000,600,58.08,57.97,30,50,110,250,740,19430,10321.45,154529366.98,100%,100% containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-2) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
